time,x,y,vx,vy
9029469.469469469,-105444509020.09785,22730269922.610397,-7386.884143371093,-34322.24077039972
9061041.04104104,-105672161604.9025,21645486798.047165,-7034.375891293698,-34396.337195914384
9092612.612612613,-105888673157.31924,20558421229.526024,-6681.122924451115,-34466.80781401515
9124184.184184184,-106094020763.56079,19469187667.97247,-6327.162385279268,-34533.64510843148
9155755.755755756,-106288182675.52863,18377900842.079304,-5972.531469129251,-34596.84194937035
9187327.327327328,-106471138310.81297,17284675758.306572,-5617.267424267335,-34656.39159351618
9218898.898898898,-106642868252.69287,16189627700.881657,-5261.407551874971,-34712.28768403088
9250470.47047047,-106803354250.13614,15092872231.799023,-4904.989206048735,-34764.52425055388
9282042.042042041,-106952579216.36946,13994525061.075031,-4548.049854489621,-34813.095699927915
9313613.613613613,-107090527270.35646,12894701593.863388,-4190.627621460436,-34857.99678997226
9345185.185185185,-107217183795.09032,11793518108.418983,-3832.7608164020094,-34899.222728915774
9376756.756756756,-107332535380.66536,10691091051.419365,-3474.4877004760524,-34936.769126609644
9408328.328328328,-107436569818.5026,9587536901.345657,-3115.8465105042887,-34970.631984560096
9439899.8998999,-107529276101.3496,8482972168.482549,-2756.8754589684527,-35000.8076959284
9471471.471471472,-107610644423.28058,7377513394.918297,-2397.6127340102917,-35027.293045530896
9503043.043043043,-107680666179.69635,6271277154.544737,-2038.0964994315677,-35050.08520983897
9534614.614614615,-107739333967.32437,5164380053.05727,-1678.3648946940502,-35069.181756979066
9566186.186186185,-107786641584.21866,4056938727.954933,-1318.4560349195463,-35084.58064673267
9597757.757757757,-107822584029.7599,2949069848.5401382,-958.4080108898106,-35096.280230536315
9629329.329329329,-107847157504.65536,1840890115.9190636,-598.2588890466723,-35104.27925148161
9660900.9009009,-107860359410.93893,732516263.0013981,-238.04671149195292,-35108.5768443152
9692472.472472472,-107862188351.97112,-375934945.4996109,122.19050401251388,-35109.172535438775
9724044.044044044,-107852644132.43904,-1484346713.0671291,482.41476404488094,-35106.0662429091
9755615.615615616,-107831727758.35641,-2592602211.380768,842.588099523291,-35099.25827643798
9787187.187187187,-107799441437.0636,-3700584580.3165665,1202.6725657058741,-35088.74933739226
9818758.75875876,-107755788577.22755,-4808176927.946972,1562.6302421907458,-35074.540518793874
9850330.33033033,-107700773675.40485,-5915262780.364705,1922.4233267131174,-35056.63324627172
9881901.9019019,-107634402482.49286,-7021725541.036608,2282.0136147211747,-35035.02941873517
9913473.473473473,-107556682105.88806,-8127448150.577861,2641.3626315338474,-35009.73143448045
9945045.045045044,-107467620840.43628,-9232313734.652618,3000.431997690096,-34980.74207262416
9976616.616616616,-107367228168.29337,-10336205604.508762,3359.1834291674195,-34948.064493016645
10008188.188188188,-107255514758.92535,-11439007256.977802,3717.578737381827,-34911.70223624196
10039759.75975976,-107132492469.1084,-12540602374.474918,4075.579829187846,-34871.659223617906
10071331.331331331,-106998174342.92874,-13640874824.99894,4433.148706878516,-34827.93975719603
10102902.902902903,-106852574611.78276,-14739708662.13233,4790.247468185393,-34780.54851976158
10134474.474474475,-106695708694.37697,-15836988125.041222,5146.838306278545,-34729.49057483357
10166046.046046047,-106527593196.72798,-16932597638.47538,5502.883509766558,-34674.77136666473
